0,007,10_cat,11_cat,12_cat,13_cat,14_cat,15,16_cat,17,18,19,1_cat,20,21,22,23,24,25,26,27,28,29,2_cat,3,30,31,32,33,34,35,36,37,38,39,40,41,42,43_cat,44,45,46,47,48,49,4_cat,5,50,6,7_cat,8_cat,9_cat,y
0.0336,0.0,74,67,256,328,485,0.3396,247,0.2657,0.0508,0.3425,756,0.1845,0.0402,0.3036,0.4958,0.4027,0.4402,0.7903,0.3396,0.0372,0.5435,940,0.6781,0.1762,0.1367,2.3671,0.2601,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3694,0.7116,0.4411,232,425.1175,57.0634,10.2937,16.9703,1.4961,0.4515,1035,5.2519,2.4474,101.011,756,8,1395,27.1271
0.0533,1.0,4,232,265,320,504,0.4093,25,0.3816,0.0674,0.5304,909,0.3892,0.0469,0.3307,0.4679,0.3514,0.5118,0.7777,0.3744,0.033,0.6283,67,0.4344,0.2902,0.1776,2.4157,0.6393,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0407,0.7543,0.2737,232,425.1788,57.2965,10.7731,17.7465,1.8537,0.456,1097,5.2318,2.4888,101.1584,911,18,1395,100.7838
0.1139,,197,232,254,302,692,0.3396,232,0.5221,0.1185,0.5586,855,0.4637,0.0513,0.3362,0.5242,0.3767,0.5456,0.6033,0.419,0.0624,0.6736,941,0.531,0.3803,0.1298,2.3549,0.1501,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0141,0.8248,0.4968,232,425.1744,57.2742,10.2937,16.9703,1.4961,0.486,1247,5.2334,2.4394,101.1556,891,18,1385,58.0667
0.059,0.0,57,232,256,302,456,0.3396,235,0.3182,0.0504,0.4296,863,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,325,0.6039,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.465,232,425.2268,57.4161,10.2937,16.9703,1.4961,0.4496,1012,5.2369,2.4498,100.9123,761,1346,1386,47.6443
0.086,3.0,45,232,254,319,440,0.3396,25,0.3572,0.0807,0.4408,793,0.3739,0.04,0.3831,0.5811,0.3266,0.5535,0.7177,0.4185,0.0908,0.6167,249,0.3568,0.2632,0.2043,2.4023,0.7044,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.058,0.8891,0.4012,232,425.2369,57.4029,10.2937,16.9703,1.8162,0.4862,1189,5.2236,2.4518,100.7068,841,362,1385,105.5831
0.0311,0.0,162,25,254,302,605,0.3396,25,0.3578,0.0809,0.473,750,0.3329,0.0426,0.347,0.6086,0.3684,0.4957,0.8407,0.397,0.0519,0.5623,941,0.5573,0.2474,0.1883,2.3753,0.7029,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0705,0.8189,0.2339,232,425.1341,57.1905,10.2937,16.9703,1.4961,0.4155,1177,5.2394,2.4394,100.9395,738,316,1382,54.4378
0.1139,2.0,79,232,258,302,649,0.4441,250,0.3597,0.0552,0.4294,799,0.3045,0.0443,0.2937,0.4374,0.3375,0.4771,0.7383,0.3205,0.0373,0.4597,249,0.3629,0.2075,0.1467,2.3671,0.321,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2039,0.6944,0.4331,232,425.1298,57.185,10.7731,17.7465,1.8484,0.4453,1179,5.2201,2.4757,100.7379,776,940,1379,166.4754
0.0539,2.0,4,235,255,302,565,0.4093,304,0.3542,0.0716,0.4786,738,0.3528,0.045,0.3707,0.5652,0.3881,0.5245,0.7721,0.3952,0.0598,0.6297,306,0.803,0.2296,0.2036,2.408,0.728,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8608,0.4809,232,425.1295,57.1566,10.2937,16.9703,1.4961,0.4547,949,5.2393,2.4731,100.9527,757,316,1382,140.1657
0.0413,2.0,39,232,255,304,574,0.3744,25,0.3169,0.0611,0.4012,780,0.3224,0.042,0.3087,0.4869,0.3492,0.436,0.756,0.3838,0.0614,0.6051,19,0.3926,0.2552,0.18,2.4039,0.6633,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0588,0.7032,0.4251,232,425.1288,57.1696,10.7731,17.7465,1.8189,0.5136,1030,5.2303,2.4394,100.8861,1326,1354,1382,98.6869
0.0184,0.0,10,232,255,390,713,0.3047,304,0.2612,0.0503,0.3485,809,0.1427,0.038,0.2964,0.5083,0.4175,0.4391,0.8074,0.3533,0.0375,0.5967,151,0.6127,0.1694,0.1391,2.3671,0.274,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3412,0.7135,0.4172,232,425.1415,57.2435,10.7731,17.7465,1.4961,0.4802,994,5.252,2.46,101.01,756,55,1385,52.2126
0.0319,1.0,117,232,268,302,548,0.3047,8,0.3993,0.0813,0.4878,862,0.3142,0.0436,0.3176,0.531,0.452,0.476,0.8602,0.3885,0.0565,0.6458,67,0.4202,0.218,0.161,2.3931,0.5246,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.076,0.7724,0.4092,232,425.1556,57.2831,10.7731,17.7465,1.8073,0.4826,1112,5.248,2.4694,100.993,835,61,1395,57.7972
0.0345,,37,232,254,304,395,0.3047,247,0.3993,0.0813,0.4878,874,0.3142,0.0436,0.3176,0.531,0.452,0.476,0.8602,0.3885,0.0565,0.6458,151,0.6464,0.218,0.161,2.3931,0.5246,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.076,0.7724,0.0267,232,425.2403,57.4664,10.7731,17.7465,1.4961,0.4564,1145,5.2479,2.4977,100.9975,835,61,1386,38.5833
0.0395,1.0,89,232,258,8,607,0.3047,304,0.3895,0.0521,0.4619,751,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,249,0.3473,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.3853,232,425.117,57.0468,10.7731,17.7465,1.868,0.4155,1182,5.2178,2.4394,100.7206,799,247,1385,63.9412
0.0222,0.0,4,232,255,303,417,0.3396,25,0.3169,0.0611,0.4012,780,0.3224,0.042,0.3087,0.4869,0.3492,0.436,0.756,0.3838,0.0614,0.6051,247,0.1657,0.2552,0.18,2.4039,0.6633,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0588,0.7032,0.4411,232,425.1384,57.233,10.7731,17.7465,1.8341,0.4745,996,5.2302,2.4777,100.8857,1326,1354,1382,39.5373
0.0319,1.0,123,232,288,61,554,0.3047,250,0.3322,0.0546,0.4271,760,0.3181,0.0448,0.3175,0.4624,0.3421,0.4791,0.7726,0.3463,0.0447,0.5019,151,0.6464,0.2149,0.1523,2.37,0.4264,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.458,0.7285,0.457,232,425.1405,57.2332,10.2937,16.9703,1.4961,0.4376,1120,5.2154,2.4394,100.7101,777,1369,1388,90.1841
0.0598,0.0,92,232,254,311,498,0.3047,235,0.3475,0.0687,0.4453,758,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,151,0.6309,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.457,232,425.123,57.1304,10.2937,16.9703,1.4961,0.4585,1062,5.2166,2.4394,100.6968,793,319,1396,56.9774
0.0683,,4,232,255,250,396,0.479,235,0.3112,0.0502,0.4044,815,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,151,0.639,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.4092,232,425.1614,57.3207,10.7731,17.7465,1.4961,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,24.2667
0.0565,,96,232,254,302,462,0.3396,247,0.3416,0.0775,0.3946,813,0.3523,0.041,0.307,0.3529,0.4031,0.4642,0.7786,0.3509,0.016,0.6954,244,0.4797,0.2472,0.1437,2.3584,0.4198,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0368,0.7543,0.3614,232,425.1169,57.0354,10.7731,17.7465,1.7845,0.4155,1067,5.2236,2.4394,101.1017,813,120,1379,34.05
0.0307,1.0,4,232,255,250,396,0.3047,25,0.3244,0.0967,0.3643,760,0.3096,0.0316,0.2518,0.3694,0.4689,0.3706,0.6206,0.3523,0.0521,0.53,151,0.612,0.2985,0.1505,2.3957,0.2635,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0235,0.55,0.4809,232,425.2633,57.5458,10.2937,16.9703,1.4961,0.4347,1241,5.2258,2.554,100.6808,1338,362,1382,64.6523
0.0395,0.0,69,232,258,302,512,0.3047,247,0.3742,0.0521,0.4338,760,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,67,0.4162,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.4889,232,425.1179,57.076,10.2937,16.9703,1.8516,0.4532,1026,5.2178,2.4467,100.7201,799,247,1387,35.2274
0.0562,1.0,4,232,255,320,490,0.4093,232,0.3112,0.0502,0.4044,760,0.2172,0.0426,0.3034,0.4912,0.3533,0.4697,0.8073,0.3666,0.0298,0.5721,940,0.6498,0.2018,0.154,2.3631,0.4395,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5184,0.7359,0.457,232,425.1279,57.173,10.7731,17.7465,1.4961,0.4559,971,5.2176,2.5799,100.7059,751,319,1388,64.3925
0.0256,0.0,4,67,271,250,396,0.3047,235,0.2612,0.0503,0.3485,872,0.1427,0.038,0.2964,0.5083,0.4175,0.4391,0.8074,0.3533,0.0375,0.5967,306,0.7848,0.1694,0.1391,2.3671,0.274,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3412,0.7135,0.2418,232,425.1304,57.171,10.7731,17.7465,1.4961,0.4796,1004,5.252,2.496,101.0102,756,55,1382,43.8366
0.0565,0.0,99,232,256,302,480,0.3396,247,0.3528,0.0665,0.4266,826,0.3082,0.042,0.344,0.5273,0.3633,0.5268,0.8815,0.3841,0.0637,0.5675,249,0.348,0.2408,0.1639,2.3753,0.4519,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1247,0.8031,0.4809,232,425.1765,57.298,10.2937,16.9703,1.8481,0.4801,1071,5.2359,2.4875,100.917,767,1346,1384,62.428
0.0395,1.0,197,232,254,302,677,0.3047,25,0.5221,0.1185,0.5586,752,0.4637,0.0513,0.3362,0.5242,0.3767,0.5456,0.6033,0.419,0.0624,0.6736,941,0.5647,0.3803,0.1298,2.3549,0.1501,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0141,0.8248,0.4889,232,425.1597,57.2887,10.2937,16.9703,1.4961,0.486,1247,5.2334,2.4394,101.1556,891,18,1385,81.1799
0.0303,0.0,169,232,254,302,618,0.3744,235,0.3895,0.0521,0.4619,776,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,151,0.6268,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.1382,232,425.132,57.2007,10.7731,17.7465,1.4961,0.4961,1301,5.2178,2.4394,100.7201,799,247,1386,31.1913
0.0489,1.0,45,235,254,319,440,0.3744,232,0.3435,0.0689,0.4351,767,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,19,0.3757,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.2259,232,425.1648,57.3321,10.7731,17.7465,1.8187,0.4738,1051,5.2392,2.4394,100.9454,757,316,1385,69.7512
0.0725,3.0,57,232,256,302,456,0.3396,232,0.3182,0.0504,0.4296,757,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,19,0.3824,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.5128,232,425.1666,57.3104,10.2937,16.9703,1.814,0.4496,1012,5.2369,2.4498,100.9123,761,1346,1386,119.2594
0.0725,,193,232,257,380,657,0.3396,232,0.3182,0.0504,0.4296,913,0.2036,0.0465,0.3517,0.5221,0.389,0.5361,0.8569,0.3766,0.0521,0.5734,52,0.7214,0.1917,0.1522,2.3671,0.4136,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4494,0.8307,0.4411,232,425.138,57.202,10.2937,16.9703,1.4961,0.4781,1242,5.2368,2.4394,100.9156,761,1346,1393,97.4667
0.037,2.0,62,232,276,322,463,0.3396,25,0.3895,0.0521,0.4619,792,0.3312,0.0456,0.3333,0.4912,0.3474,0.5487,0.761,0.3576,0.0306,0.5301,25,0.2805,0.1889,0.146,2.3631,0.3864,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.6149,0.8395,0.1223,232,425.1229,57.1292,10.7731,17.7465,1.8102,0.4155,1018,5.2178,2.4394,100.7163,799,247,1387,90.9875
0.0406,,4,232,255,250,396,0.3744,247,0.2936,0.0494,0.3915,776,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,303,0.5053,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.4889,232,425.1509,57.2782,10.2937,16.9703,1.4961,0.4535,971,5.2176,2.5525,100.7059,751,319,1388,17.7167
0.0322,1.0,4,232,255,302,565,0.3744,304,0.3308,0.0923,0.3752,747,0.2857,0.0349,0.2741,0.4783,0.3647,0.3709,0.5471,0.3539,0.0566,0.4739,940,0.6599,0.2993,0.1499,2.3925,0.4102,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0203,0.6081,0.4809,232,425.1307,57.1926,10.2937,16.9703,1.4961,0.4727,951,5.227,2.4577,100.8097,1322,1345,1382,48.048
0.0463,1.0,4,235,255,250,396,0.3396,247,0.3435,0.0689,0.4351,745,0.3096,0.043,0.3608,0.5524,0.3921,0.5208,0.7659,0.3979,0.0717,0.6564,135,0.7646,0.2341,0.1981,2.4161,0.6898,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1882,0.8446,0.4331,232,425.1965,57.4017,10.7731,17.7465,1.4961,0.454,949,5.2393,2.481,100.9527,757,316,1382,72.1123
0.0264,,12,232,260,302,477,0.3396,304,0.3299,0.05,0.4364,804,0.267,0.0429,0.2962,0.4918,0.3462,0.4512,0.8363,0.352,0.0372,0.5187,941,0.5458,0.2142,0.1504,2.3671,0.4011,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2243,0.7116,0.1542,232,425.1201,57.1098,10.7731,17.7465,1.4961,0.4155,1037,5.2204,2.6194,100.7656,804,1344,1379,21.2667
0.0277,3.0,166,67,253,302,480,0.3047,8,0.2657,0.0508,0.3425,875,0.1845,0.0402,0.3036,0.4958,0.4027,0.4402,0.7903,0.3396,0.0372,0.5435,19,0.3966,0.1762,0.1367,2.3671,0.2601,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.3694,0.7116,0.4012,232,425.1535,57.2932,10.2937,16.9703,1.8163,0.4155,1187,5.252,2.4394,101.0114,756,8,1393,111.1052
0.0282,3.0,101,232,256,302,514,0.3047,8,0.3451,0.0506,0.4582,818,0.1649,0.0457,0.3287,0.5285,0.3861,0.533,0.8681,0.3803,0.0521,0.5862,303,0.5094,0.1915,0.1572,2.3671,0.4447,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5122,0.8325,0.2976,232,425.2037,57.4327,10.7731,17.7465,1.4961,0.4155,1075,5.2368,2.4394,100.9153,761,1346,1386,175.9195
0.1139,2.0,47,232,269,311,411,0.3396,235,0.3748,0.051,0.4497,894,0.2195,0.047,0.3292,0.4991,0.3451,0.5189,0.8408,0.3849,0.0599,0.5302,303,0.5202,0.1947,0.1456,2.3631,0.387,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2972,0.8031,0.3773,232,425.1298,57.1623,10.7731,17.7465,1.4961,0.4364,997,5.2109,2.4594,100.8674,803,326,1382,114.636
0.1114,1.0,45,8,254,319,440,0.4093,8,0.3794,0.0699,0.5085,871,0.3329,0.0459,0.3549,0.5686,0.4464,0.4994,0.9366,0.418,0.048,0.6582,244,0.4527,0.259,0.2801,2.3753,0.656,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2031,0.8516,0.186,232,425.126,57.1259,10.7731,17.7465,1.7845,0.4531,1193,5.2243,2.5234,100.8084,749,151,1385,72.6268
0.0387,3.0,163,232,257,302,285,0.4093,232,0.3742,0.0521,0.4338,787,0.4086,0.0454,0.3437,0.4689,0.3483,0.5428,0.7785,0.3481,0.03,0.53,940,0.6795,0.1874,0.1467,2.3631,0.3779,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.5404,0.8183,0.4968,232,425.1697,57.2565,10.2937,16.9703,1.4961,0.4907,1199,5.2178,2.4394,100.7201,799,247,1386,103.8787
0.0322,1.0,4,232,255,302,565,0.3744,304,0.3308,0.0923,0.3752,747,0.2857,0.0349,0.2741,0.4783,0.3647,0.3709,0.5471,0.3539,0.0566,0.4739,940,0.6599,0.2993,0.1499,2.3925,0.4102,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0203,0.6081,0.4809,232,425.1307,57.1926,10.2937,16.9703,1.4961,0.4727,951,5.227,2.4577,100.8097,1322,1345,1382,48.048
0.0548,0.0,2,232,254,304,395,0.3047,232,0.2797,0.0634,0.3328,777,0.1871,0.0349,0.3053,0.464,0.3353,0.4504,0.6724,0.3331,0.022,0.5026,67,0.4196,0.2156,0.167,2.4076,0.4641,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0697,0.7041,0.3375,232,425.1521,57.2675,10.7731,17.7465,1.8165,0.4541,1008,5.2182,2.4451,100.7224,760,247,1380,75.0001
0.1933,2.0,56,232,252,302,676,0.4441,250,0.3534,0.069,0.4184,894,0.2203,0.0439,0.2999,0.4967,0.3637,0.4904,0.8187,0.3787,0.0512,0.544,151,0.6154,0.2019,0.1439,2.3671,0.3899,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2047,0.768,0.4172,232,425.1185,57.0839,10.7731,17.7465,1.4961,0.4335,1028,5.2111,2.4495,100.887,894,326,1391,99.7643
0.059,1.0,147,232,258,302,674,0.3744,247,0.4179,0.0787,0.4944,794,0.4142,0.0497,0.3484,0.5166,0.3557,0.4967,0.8018,0.3329,0.0521,0.439,325,0.6066,0.2721,0.1778,2.3937,0.8111,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0274,0.8046,0.4331,232,425.1212,57.1219,10.7731,17.7465,1.4961,0.4417,1260,5.2457,2.4394,100.9473,860,1357,1386,86.5846
0.0598,,19,232,255,302,441,0.3047,247,0.2835,0.0611,0.3368,783,0.2056,0.0409,0.31,0.4759,0.3465,0.4485,0.7582,0.3483,0.0528,0.5581,940,0.664,0.2163,0.1489,2.369,0.4385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0933,0.705,0.4889,232,425.1548,57.2946,10.2937,16.9703,1.4961,0.5172,1000,5.2487,2.8703,100.9833,742,61,1388,25.9333
0.0117,1.0,4,232,255,320,490,0.3047,304,0.2936,0.0494,0.3915,885,0.2292,0.0429,0.3019,0.4716,0.3473,0.4576,0.8166,0.352,0.0227,0.5406,306,0.7747,0.1991,0.1544,2.3631,0.4745,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4792,0.6986,0.4809,232,425.272,57.5193,10.2937,16.9703,1.4961,0.4535,971,5.2176,2.5525,100.7059,751,319,1388,63.0334
0.0489,,190,232,268,302,680,0.4441,247,0.2656,0.0694,0.2818,920,0.2306,0.0378,0.252,0.479,0.3561,0.2925,0.658,0.3646,0.0789,0.5409,941,0.5485,0.2401,0.1591,2.4174,0.4265,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0125,0.5508,0.4809,232,425.2189,57.4657,10.2937,16.9703,1.4961,0.4818,1230,5.2543,2.5877,101.0644,887,8,1382,79.6333
0.053,0.0,87,232,255,302,424,0.3047,247,0.3641,0.0785,0.4255,738,0.3039,0.0421,0.3164,0.5141,0.3977,0.4963,0.747,0.3549,0.0488,0.5147,52,0.7031,0.2152,0.1608,2.3653,0.5496,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1105,0.7695,0.4889,232,425.1422,57.2193,10.2937,16.9703,1.4961,0.4155,1057,5.2367,2.4394,100.9469,750,1346,1381,44.0267
0.0303,1.0,19,232,255,345,539,0.3047,235,0.3011,0.0521,0.4558,809,0.1857,0.045,0.309,0.4964,0.4517,0.4409,0.91,0.3324,0.0371,0.4854,325,0.5782,0.2195,0.1551,2.3943,0.4229,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.065,0.7579,0.3614,232,425.1961,57.4171,10.7731,17.7465,1.4961,0.5003,1081,5.2461,2.5342,100.9416,778,1364,1388,64.018
0.0776,2.0,19,232,254,302,441,0.3047,232,0.3721,0.0697,0.5081,871,0.3181,0.0466,0.3477,0.5664,0.4333,0.4941,0.9652,0.4109,0.0519,0.6322,940,0.6707,0.2579,0.2889,2.3741,0.7385,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1913,0.8222,0.3534,232,425.1194,57.099,10.2937,16.9703,1.4961,0.4888,1104,5.2237,2.4741,100.8214,749,151,1388,157.2571
0.0362,,50,232,252,302,501,0.3396,247,0.3475,0.0687,0.4453,901,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,4,0.2899,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.4809,232,425.1647,57.2441,10.2937,16.9703,1.8418,0.486,1214,5.2169,2.4394,100.7,793,319,1379,36.2167
0.0391,3.0,4,232,255,250,396,0.3396,235,0.3772,0.0718,0.4482,772,0.4046,0.0441,0.347,0.4786,0.3512,0.5142,0.7681,0.37,0.067,0.53,4,0.317,0.3158,0.1679,2.3629,0.8467,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1168,0.7963,0.457,232,425.1471,57.2538,10.2937,16.9703,1.827,0.4629,995,5.2095,2.4622,100.7865,1325,1347,1382,89.3461
0.0843,0.0,90,232,278,332,496,0.3744,304,0.3631,0.0717,0.4419,820,0.296,0.0407,0.3348,0.5352,0.3537,0.5272,0.8468,0.3928,0.0696,0.5753,52,0.6984,0.2433,0.1665,2.3763,0.475,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1215,0.8049,0.3853,232,425.1983,57.3619,10.7731,17.7465,1.4961,0.5095,1060,5.236,2.5094,100.9172,767,1346,1381,70.4849
0.04,0.0,110,232,254,302,737,0.3744,8,0.353,0.0712,0.4159,777,0.3818,0.0401,0.3205,0.5034,0.3333,0.463,0.7332,0.368,0.0595,0.53,325,0.5958,0.2252,0.1493,2.3737,0.3678,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1584,0.7282,0.3853,232,425.1307,57.188,10.7731,17.7465,1.4961,0.4616,1093,5.2171,2.5081,100.7251,792,1349,1379,39.9077
0.048,0.0,160,232,268,362,601,0.3396,232,0.3534,0.0678,0.4131,749,0.3235,0.0426,0.3512,0.5576,0.4177,0.521,0.7924,0.3833,0.0331,0.575,303,0.5148,0.2404,0.1481,2.369,0.4537,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0776,0.8119,0.4092,232,425.135,57.1644,10.7731,17.7465,1.4961,0.4417,1173,5.2233,2.4394,100.7952,868,151,1382,61.9211
0.1097,3.0,21,232,254,302,414,0.4093,247,0.3296,0.0525,0.4224,804,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,941,0.5485,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.4172,232,425.2435,57.5182,10.7731,17.7465,1.4961,0.4457,966,5.2154,2.5069,100.7109,777,1349,1379,107.0176
0.1375,3.0,63,232,252,8,446,0.3744,247,0.3475,0.0687,0.4453,917,0.3216,0.0435,0.3394,0.5108,0.35,0.5031,0.7288,0.3674,0.0521,0.5581,941,0.5296,0.2298,0.1654,2.3671,0.5858,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2839,0.7866,0.457,232,425.2889,57.5623,10.2937,16.9703,1.4961,0.4474,1019,5.2167,2.4632,100.6973,793,319,1387,117.6695
0.0176,,30,232,265,339,520,0.3047,247,0.3511,0.0798,0.4107,794,0.371,0.0421,0.3781,0.6423,0.3373,0.5011,0.8193,0.4184,0.0744,0.5642,151,0.6113,0.2495,0.1721,2.3884,0.4867,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0486,0.8762,0.2339,232,425.1709,57.3414,10.2937,16.9703,1.4961,0.4292,976,5.2414,2.4548,100.9116,797,1351,1379,28.1667
0.0936,3.0,25,8,264,302,285,0.4441,250,0.3794,0.0699,0.5085,849,0.3329,0.0459,0.3549,0.5686,0.4464,0.4994,0.9366,0.418,0.048,0.6582,303,0.4918,0.259,0.2801,2.3753,0.656,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2031,0.8516,0.4251,232,425.3044,57.5268,10.7731,17.7465,1.4961,0.4155,1002,5.2243,3.0695,100.8091,749,151,1390,132.8256
0.037,2.0,53,232,254,302,450,0.3047,247,0.3296,0.0525,0.4224,777,0.2795,0.0447,0.31,0.4655,0.3427,0.4783,0.7831,0.3453,0.0447,0.5019,250,0.2069,0.2124,0.1514,2.3712,0.4261,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.4941,0.7271,0.3693,232,425.1186,57.0883,10.7731,17.7465,1.8385,0.4775,1264,5.2156,2.564,100.7103,777,1369,1388,86.6696
0.0459,3.0,65,232,276,323,464,0.3396,247,0.353,0.0712,0.4159,777,0.3818,0.0401,0.3205,0.5034,0.3333,0.463,0.7332,0.368,0.0595,0.53,303,0.5006,0.2252,0.1493,2.3737,0.3678,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.1584,0.7282,0.3534,232,425.138,57.2311,10.7731,17.7465,1.4961,0.4155,1021,5.2169,2.4394,100.7312,792,1349,1395,99.3324
0.0638,2.0,7,232,254,304,580,0.7229,8,0.3381,0.0811,0.3505,804,0.2897,0.0378,0.298,0.4606,0.3063,0.4501,0.777,0.349,0.0519,0.4906,244,0.481,0.2603,0.1445,2.3929,0.3245,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.0439,0.6731,0.1382,232,425.1179,57.0656,10.2937,16.9703,1.4961,0.4155,950,5.22,2.4394,100.7746,739,1344,1383,109.7566
0.0556,2.0,89,232,254,8,607,0.3396,247,0.3748,0.051,0.4497,772,0.2195,0.047,0.3292,0.4991,0.3451,0.5189,0.8408,0.3849,0.0599,0.5302,303,0.5208,0.1947,0.1456,2.3631,0.387,2.0227,4.2007,5.2513,0.0382,4.0531,-0.4378,0.2972,0.8031,0.0984,232,425.1718,57.2758,10.7731,17.7465,1.4961,0.4155,1059,5.2109,2.4394,100.8681,803,326,1385,172.2951
